,rank,weighted_rank
YGL198W,124,0.34451386870741707
YGL199C,23,0.5009357183270227
YGL200C,348,0.35858559709134424
YGL201C,499,0.4587894507734187
YGL202W,299,0.37359433011606924
YGL203C,300,0.2953153153153153
YGL204C,1,0.1961961961961962
YGL205W,684,0.3455092519420005
YGL206C,706,0.39070940629014284
YGL207W,542,0.43329122480413995
YGL208W,197,0.3439073591357855
YGL209W,441,0.2660506311299962
YGL210W,579,0.35167810297343977
YGL211W,651,0.2744649411316078
YGL212W,354,0.36030946200437725
YGL213C,409,0.43795874113722527
YGL214W,40,0.403003003003003
YGL215W,105,0.43839077172410507
YGL216W,493,0.34544280588905335
YGL217C,22,0.4207389207389207
YGL218W,29,0.4013668841255048
YGL219C,257,0.38012720892098323
YGL220W,185,0.33319806292779264
YGL221C,336,0.2368141951475285
YGL222C,168,0.3311168311168311
YGL223C,102,0.38326561855973623
YGL224C,263,0.3198521715631982
YGL225W,305,0.291511183314462
YGL226C-A,92,0.43614266440353394
YGL226W,257,0.3620507667200274
YGL227W,293,0.2895079379721018
YGL228W,47,0.4490447894703214
YGL229C,194,0.28618309030680167
YGL230C,24,0.7052886219552886
YGL231C,134,0.3252580939148103
YGL232W,196,0.36738268881126024
YGL233W,280,0.4074181324181324
YGL234W,821,0.31081507817196
YGL235W,35,0.4463606463606464
YGL236C,379,0.26857464324482794
YGL237C,320,0.3119901151151151
YGL238W,403,0.3230004197746133
YGL239C,2,0.5385385385385385
YGL240W,290,0.3903869386628007
YGL241W,264,0.3020444687111354
YGL242C,444,0.2574872169466764
YGL243W,187,0.3404581051639875
YGL244W,342,0.34914446610353045
YGL245W,832,0.3705171517671518
YGL246C,219,0.31129759896883186
YGL247W,143,0.3429023429023429
YGL248W,143,0.393974393974394
YGL249W,120,0.4261428094761428
YGL250W,41,0.34244000097658633
YGL251C,481,0.32673838079243483
YGL252C,323,0.31493722824992176
YGL253W,573,0.36989869450602436
YGL254W,310,0.25199392941328425
YGL255W,291,0.33268663852856295
YGL256W,569,0.30799516564015683
YGL257C,76,0.3965017649228176
YGL258W,110,0.34744744744744743
YGL258W-A,58,0.31793862828345587
YGL259W,168,0.3102924352924353
YGL260W,53,0.41452773528245224
YGL261C,107,0.4939331855219706
YGL262W,19,0.5011327116590274
YGL263W,93,0.4040169201459524
YGR001C,95,0.3910226015489173
YGR002C,257,0.38428701074615473
YGR003W,486,0.3077954497707584
YGR004W,97,0.3605151543295873
YGR005C,276,0.5426513469991731
YGR006W,206,0.5067737640553175
YGR007W,348,0.26779077928503214
YGR008C,296,0.44174241809376946
YGR009C,254,0.40002995121105356
YGR010W,294,0.2777198967675158
YGR011W,1,0.25825825825825827
YGR012W,427,0.2779618025519665
YGR013W,180,0.44451117784451116
YGR014W,178,0.3919143862964088
YGR015C,82,0.22434629751702923
YGR016W,35,0.33093093093093096
YGR017W,63,0.4939383828272717
YGR018C,7,0.3108823108823109
YGR019W,541,0.3235250037468152
YGR020C,316,0.3379835531734266
YGR021W,496,0.25084963996254317
YGR022C,5,0.6378378378378379
YGR023W,128,0.37317786536536535
YGR024C,87,0.3367505436470954
YGR025W,1,0.5515515515515516
YGR026W,43,0.31643271178154897
YGR027C,488,0.6047481908137646
YGR027W-A,21,0.289003289003289
YGR027W-B,16,0.21803053053053054
YGR028W,326,0.2724841405823001
YGR029W,282,0.42464095300974736
YGR030C,85,0.5762821645174586
YGR031C-A,64,0.40883070570570573
YGR031W,161,0.31992862427645036
YGR032W,324,0.34252771289808326
YGR033C,138,0.5470035252643948
YGR034W,644,0.5263835263835264
YGR035C,66,0.39900506567173233
YGR035W-A,1,0.5515515515515516
YGR036C,211,0.3452789282173168
YGR037C,338,0.2963940271632579
YGR038C-A,14,0.2107107107107107
YGR038C-B,15,0.21941941941941942
YGR038W,177,0.4413679215939103
YGR039W,10,0.411011011011011
YGR040W,684,0.37442998554109663
YGR041W,128,0.33219156656656657
YGR042W,33,0.29814663147996484
YGR043C,728,0.35874610874610874
YGR044C,360,0.2813897230563897
YGR045C,15,0.6973640306973641
YGR046W,135,0.3784896007118229
YGR047C,164,0.4311872848458214
YGR048W,425,0.41838779956427014
YGR049W,90,0.3389834278723168
YGR050C,2,0.2912912912912913
YGR051C,1,0.23723723723723725
YGR052W,353,0.25591880832674035
YGR053C,5,0.2518518518518518
YGR054W,456,0.3956895491983211
YGR055W,325,0.29947485947485947
YGR056W,512,0.2983960523023023
YGR057C,164,0.40327522644595815
YGR058W,143,0.2883162883162883
YGR059W,222,0.3077041004968933
YGR060W,333,0.3248714179645111
YGR061C,603,0.31194544461542806
YGR062C,574,0.34311837970374554
YGR063C,305,0.4717307471405832
YGR064W,27,0.3462351240129018
YGR065C,134,0.29430923460774205
YGR066C,103,0.32666647229754026
YGR067C,329,0.25285467838659326
YGR068C,118,0.3469825757961351
YGR068W-A,1,0.955955955955956
YGR069W,25,0.49697697697697696
YGR070W,326,0.31536444419880005
YGR071C,69,0.35097416256836544
YGR072W,292,0.33700138494659043
YGR073C,3,0.32232232232232233
YGR074W,486,0.4380429812528578
YGR075C,135,0.5286249212175138
YGR076C,159,0.5468802135468802
YGR077C,91,0.46156046156046154
YGR078C,424,0.3040210021342097
YGR079W,63,0.2496464718686941
YGR080W,153,0.3658429671501567
YGR081C,327,0.5103727580791801
YGR082W,466,0.38341345637482976
YGR083C,344,0.3042315571385339
YGR084C,159,0.5951863813499033
YGR085C,807,0.4861850698281925
YGR086C,324,0.3195942856436684
YGR087C,280,0.3725010725010725
YGR088W,989,0.35517823182130565
YGR089W,183,0.2607197361295722
YGR090W,551,0.539214350466619
YGR091W,583,0.3975570768023598
YGR092W,411,0.3389520907769083
YGR093W,206,0.3228374005073034
YGR094W,921,0.3046521005261505
YGR095C,500,0.38695295295295296
YGR096W,121,0.3312568767114222
YGR097W,131,0.3202668317172134
YGR098C,464,0.4494408201304753
YGR099W,187,0.31500484441660914
YGR100W,256,0.29735985985985985
YGR101W,568,0.28847861946453496
YGR102C,54,0.4059059059059059
YGR103W,734,0.579315009832721
YGR104C,178,0.5126868441475183
YGR105W,163,0.29984585812806674
YGR106C,86,0.3482203133365924
YGR108W,520,0.4494455994455994
YGR109C,476,0.42070852364970013
YGR109W-A,53,0.31969705554611216
YGR109W-B,49,0.30516230516230514
YGR110W,193,0.276302208944696
YGR111W,60,0.3667334000667334
YGR112W,289,0.3873666053596849
YGR113W,136,0.5617602897014662
YGR114C,3,0.3973973973973974
YGR115C,3,0.48581915248581914
YGR116W,760,0.3399162320214952
YGR117C,4,0.29704704704704704
YGR118W,746,0.5389102238968191
YGR119C,268,0.3535550475848983
YGR120C,176,0.3935071435071435
YGR121C,360,0.29518407296185073
YGR121W-A,24,0.37324824824824826
YGR122C-A,1,0.9229229229229229
YGR122W,82,0.3724212016894944
YGR123C,688,0.2688240566147543
YGR124W,390,0.30008213341546675
YGR125W,122,0.3147409704786754
YGR126W,60,0.4087253920587254
YGR127W,204,0.26115821704056996
YGR128C,408,0.6214866827611926
YGR129W,234,0.4702523035856369
YGR130C,191,0.30056758329009636
YGR131W,69,0.31245738492115305
YGR132C,635,0.293510833668314
YGR133W,515,0.28642428836603595
YGR134W,80,0.42423673673673673
YGR135W,603,0.3582106152587081
YGR136W,252,0.31871951316395764
YGR137W,7,0.27656227656227655
YGR138C,237,0.29589082753639717
YGR140W,289,0.4906428920269751
YGR141W,83,0.39135521063231904
YGR142W,185,0.3721775829883938
YGR143W,181,0.2752586840984631
YGR144W,197,0.3232928359831913
YGR145W,514,0.5945244855750692
YGR146C,55,0.3866229866229866
YGR146C-A,26,0.4856394856394856
YGR147C,42,0.44513561180227845
YGR148C,586,0.5119675989983157
YGR149W,96,0.28072864531197866
YGR150C,111,0.3727601475349223
YGR151C,33,0.3582066915400249
YGR152C,576,0.35445341174507844
YGR153W,78,0.3712173712173712
YGR154C,122,0.2866719178194588
YGR155W,708,0.3080566442148363
YGR156W,264,0.31249052082385415
YGR157W,248,0.3531353934579741
YGR158C,528,0.3299833924833925
YGR159C,627,0.44553963852209466
YGR160W,78,0.2799594466261133
YGR161C,112,0.313501001001001
YGR161C-C,14,0.2107107107107107
YGR161C-D,15,0.21748415081748415
YGR161W-A,41,0.27173514978393026
YGR161W-B,28,0.25336050336050336
YGR161W-C,47,0.5035248013971418
YGR162W,888,0.4474733742751761
YGR163W,224,0.39373301873301875
YGR165W,135,0.6491825158491825
YGR166W,180,0.3641697252808364
YGR167W,290,0.3851610230920576
YGR168C,66,0.37734704401371066
YGR169C,253,0.23678223678223678
YGR169C-A,122,0.2929404814650716
YGR170W,365,0.29150794630246685
YGR171C,526,0.30090166211839214
YGR172C,229,0.34013926590345805
YGR173W,519,0.2829689033927955
YGR174C,101,0.41966719194441965
YGR174W-A,1,0.5515515515515516
YGR175C,378,0.32128689536096944
YGR176W,46,0.48520259389824605
YGR177C,101,0.3378527041893378
YGR178C,353,0.3342946345779207
YGR179C,125,0.6021381381381381
YGR180C,473,0.359126568428894
YGR181W,507,0.38070220121502174
YGR182C,51,0.5130228267483169
YGR183C,332,0.4528805914348083
YGR184C,448,0.3652067245817246
YGR185C,763,0.30332167029414736
YGR186W,255,0.4310742114663683
YGR187C,451,0.4238628872775214
YGR188C,554,0.439157569121468
YGR189C,242,0.327348009166191
YGR190C,26,0.37552937552937554
YGR191W,133,0.31402078770499825
YGR192C,1482,0.3244080787940437
YGR193C,553,0.2843965122446135
YGR194C,497,0.3201108553221229
YGR195W,566,0.36008092898552263
YGR196C,67,0.3875965517756563
YGR197C,82,0.3734466173490564
YGR198W,114,0.35104402648262295
YGR199W,163,0.34480492762701354
YGR200C,477,0.33375304025199204
YGR201C,437,0.31684774018870127
YGR202C,435,0.29554612083347714
YGR203W,258,0.28600693716972786
YGR204C-A,2,0.35835835835835833
YGR204W,484,0.3047034637943729
YGR205W,167,0.42444840049630467
YGR206W,111,0.40178917656395136
YGR207C,338,0.2873761335299797
YGR208W,674,0.2937358723708872
YGR209C,721,0.2913315534674758
YGR210C,350,0.24583726583726584
YGR211W,271,0.2961928718386283
YGR212W,115,0.34770422596509554
YGR213C,109,0.3290813749529346
YGR214W,896,0.5201842467467468
YGR215W,134,0.6194179253880746
YGR216C,162,0.340939705137236
YGR217W,479,0.27891356910146053
YGR218W,966,0.40217235869409784
YGR219W,8,0.336961961961962
YGR220C,783,0.47052416401075403
YGR221C,103,0.3495242815631165
YGR222W,150,0.4040373707040374
YGR223C,118,0.3973380159820838
YGR224W,351,0.2545080693228841
YGR225W,571,0.34105734455997155
YGR226C,2,0.509009009009009
YGR227W,190,0.39861967230388284
YGR228W,12,0.46137804471137805
YGR229C,271,0.3180930007498273
YGR230W,120,0.3613613613613614
YGR231C,674,0.28768828175356365
YGR232W,483,0.3710149072467913
YGR233C,1353,0.26441667092073595
YGR234W,350,0.2836121836121836
YGR235C,105,0.45097478430811766
YGR236C,90,0.359815370926482
YGR237C,28,0.2828900328900329
YGR238C,240,0.29320153486820155
YGR239C,77,0.46805246805246803
YGR240C,734,0.314187484487212
YGR240C-A,7,0.25325325325325326
YGR241C,194,0.3513823101451967
YGR242W,3,0.47080413747080413
YGR243W,243,0.3119951226947112
YGR244C,739,0.32253904784351334
YGR245C,645,0.5449030425774611
YGR246C,214,0.40229014060789764
YGR247W,6,0.35168501835168503
YGR248W,522,0.3954184069126598
YGR249W,152,0.2830988883620463
YGR250C,336,0.30253467753467755
YGR251W,273,0.5155411822078488
YGR252W,852,0.3911188183488653
YGR253C,564,0.37370171590029744
YGR254W,852,0.3114088266670426
YGR255C,303,0.3111989877666445
YGR256W,486,0.3487952973549681
YGR257C,137,0.3209340727588903
YGR258C,541,0.3828153476951998
YGR259C,31,0.4341438212405954
YGR260W,176,0.3100998725998726
YGR261C,367,0.3080246458993053
YGR262C,298,0.3021343491142149
YGR263C,337,0.2711465174373186
YGR264C,865,0.3347208480156457
YGR265W,1,0.8808808808808809
YGR266W,79,0.2956754222577007
YGR267C,489,0.32034079068843896
YGR268C,79,0.3156320877839865
YGR269W,45,0.40831943054165276
YGR270C-A,1,0.9419419419419419
YGR270W,624,0.2906704781704782
YGR271C-A,437,0.4329432407235611
YGR271W,544,0.3682285226402873
YGR273C,24,0.4273023023023023
YGR274C,356,0.4127048396711318
YGR275W,78,0.5232925232925233
YGR276C,305,0.29441900917310754
YGR277C,197,0.34478132955290314
YGR278W,333,0.41644647650653654
YGR279C,165,0.3111960445293779
YGR280C,409,0.48217900051640883
YGR281W,553,0.2773895052376065
YGR282C,235,0.3403531190765233
YGR283C,419,0.36522680198097857
YGR284C,431,0.39606660024293433
YGR285C,698,0.3394999584111332
YGR286C,479,0.3215658246973487
YGR287C,190,0.2835467045993362
YGR288W,146,0.3472513609499911
YGR289C,424,0.24941686969988858
YGR290W,12,0.5263596930263597
YGR292W,193,0.2806796433739439
YGR293C,2,0.5635635635635635
YGR294W,99,0.4994691661358328
YGR295C,40,0.3336086086086086
YGR296C-A,4,0.8123123123123123
YGR296C-B,4,0.8123123123123123
YGR296W,105,0.440335573668907
YHL001W,679,0.5341925135739569
YHL002C-A,2,0.6176176176176176
YHL002W,257,0.36519788270761033
YHL003C,248,0.3488528851432077
YHL004W,672,0.48175109633442964
YHL005C,39,0.37971304637971304
YHL006C,138,0.448158303230767
YHL006W-A,1,0.5545545545545546
YHL007C,415,0.38785291315411796
YHL008C,167,0.29324534114953277
YHL009C,30,0.2199199199199199
YHL009W-A,25,0.22166166166166165
YHL009W-B,51,0.29482423600070656
YHL010C,160,0.3316629129129129
YHL011C,642,0.27316880743672023
YHL012W,291,0.32696270153314827
YHL013C,259,0.2829624991787154
YHL014C,351,0.24562739377554194
YHL015W,791,0.5254964193017291
YHL015W-A,49,0.2546219689076832
YHL016C,407,0.2800540097837395
YHL017W,69,0.280817048932991
YHL018W,188,0.2705737652546163
YHL019C,259,0.34564294023753483
YHL019W-A,1,0.9309309309309309
YHL020C,272,0.38845095095095095
YHL021C,344,0.35820413436692505
YHL022C,482,0.4207194746613834
YHL023C,142,0.32809570133513793
YHL024W,175,0.27987415987415987
YHL025W,193,0.3566882945121287
YHL026C,48,0.3609025692359026
YHL027W,615,0.3110297289159078
YHL028W,152,0.29414941257046523
YHL029C,118,0.39993383213722195
YHL030W,208,0.3772763147763148
YHL030W-A,2,0.556056056056056
YHL031C,287,0.3948966387990778
YHL032C,506,0.3282551326029587
YHL033C,806,0.4965784643203998
YHL034C,183,0.3365059048119157
YHL034W-A,1,0.9209209209209209
YHL035C,146,0.28072593141086294
YHL036W,215,0.28406546080964684
YHL037C,1,0.5515515515515516
YHL038C,108,0.42177362547732916
YHL039W,206,0.30207877780693315
YHL040C,451,0.267580218799731
YHL041W,23,0.7167167167167167
YHL042W,116,0.3518259638949294
YHL043W,65,0.430984830984831
YHL044W,98,0.4087454801740516
YHL045W,50,0.5387187187187187
YHL046C,101,0.5035728798105036
YHL046W-A,22,0.743925743925744
YHL047C,448,0.25123114185614187
YHL048C-A,26,0.6647031647031647
YHL048W,92,0.4496235365800583
YHL049C,98,0.5406222549079692
YHL050C,141,0.5029355596731483
YHL050W-A,7,0.6583726583726583
YHR001W,133,0.29088486983223827
YHR001W-A,136,0.5538406053111935
YHR002W,149,0.2854062115807082
YHR003C,133,0.23317302264670686
YHR004C,302,0.307622191728152
YHR005C,420,0.3577529910863244
YHR005C-A,542,0.3788622570910394
YHR006W,121,0.3540482631391722
YHR007C,569,0.31739296414164603
YHR008C,950,0.3253527211421948
YHR009C,375,0.2699953286619953
YHR010W,622,0.5384902587474935
YHR011W,697,0.2904798629332345
YHR012W,532,0.27942039784145045
YHR013C,432,0.2703745412078745
YHR014W,175,0.38811954811954813
YHR015W,549,0.2784478467538577
YHR016C,312,0.31773440106773443
YHR017W,24,0.4786036036036036
YHR018C,632,0.343341759481
YHR019C,594,0.31076194039157
YHR020W,867,0.31413651252174896
YHR021C,511,0.5665548131301555
YHR021W-A,34,0.4480362715656833
YHR022C,147,0.3172900791948411
YHR022C-A,2,0.35935935935935936
YHR023W,728,0.32216007216007214
YHR024C,333,0.322057793529265
YHR025W,408,0.33424601071659893
YHR026W,366,0.3047665151490288
YHR027C,601,0.35186101242673623
YHR028C,239,0.2787012954376971
YHR028W-A,1,0.9419419419419419
YHR029C,262,0.27909588978291267
YHR030C,870,0.3338142740441591
YHR031C,439,0.3385572360515413
YHR032C-A,1,0.970970970970971
YHR032W,285,0.23255185009570975
YHR032W-A,2,0.7087087087087087
YHR033W,392,0.2693995015423587
YHR034C,270,0.37374782189597006
YHR035W,217,0.33221239672852576
YHR036W,32,0.40418543543543545
YHR037W,354,0.3369499442945771
YHR038W,533,0.39802466631734923
YHR039C,263,0.27634859193794553
YHR039C-A,237,0.3993571630702432
YHR040W,299,0.3323155931851584
YHR041C,186,0.5002421776615325
YHR042W,573,0.3381566557831828
YHR043C,139,0.26613664023735967
YHR044C,116,0.24243208725967347
YHR045W,46,0.37411324367846105
YHR046C,358,0.26401261596792325
YHR047C,455,0.23836143836143836
YHR048W,104,0.3357973357973358
YHR049W,109,0.31819893287783196
YHR050W,239,0.3451401191986966
YHR050W-A,1,0.1961961961961962
YHR051W,401,0.4168482697161001
YHR052W,626,0.581973347149066
YHR053C,372,0.30178027489855447
YHR054W-A,1,0.8788788788788788
YHR055C,404,0.30716607696805714
YHR056C,119,0.41932688991512523
YHR056W-A,52,0.43593593593593594
YHR057C,424,0.26279817553402457
YHR058C,178,0.4914746206881038
YHR059W,131,0.6188402142600616
YHR060W,145,0.31609540575057815
YHR061C,211,0.40091750518290803
YHR062C,353,0.32922724424140853
YHR063C,110,0.30867230867230866
YHR063W-A,65,0.3926849926849927
YHR064C,938,0.30335346006987796
YHR065C,726,0.43664739119284574
YHR066W,574,0.5602396821909017
YHR067W,94,0.36107383979724406
YHR068W,443,0.277767609596052
YHR069C,489,0.4274233333538037
YHR069C-A,1,0.955955955955956
YHR070C-A,1,0.955955955955956
YHR070W,359,0.33955682702200807
YHR071C-A,1,0.924924924924925
YHR071W,116,0.398372510441476
YHR072W,248,0.35975087991217025
YHR072W-A,516,0.3947435807900924
YHR073C-B,1,0.8058058058058059
YHR073W,221,0.32273449920508746
YHR073W-A,1,0.8058058058058059
YHR074W,470,0.259350840201904
YHR075C,208,0.4009297759297759
YHR076W,338,0.284903246441708
YHR077C,445,0.4799991002238193
YHR078W,80,0.22409909909909909
YHR079C,910,0.264039864039864
YHR079C-A,97,0.4183565008307276
YHR080C,112,0.3435846560846561
YHR081W,394,0.3980325503168143
YHR082C,471,0.2702532681301259
YHR083W,96,0.5538872205538872
YHR084W,366,0.4305835890535344
YHR085W,416,0.5492848617848618
YHR086W,579,0.34140703743467127
YHR086W-A,28,0.39493064493064495
YHR087W,313,0.45205269166930506
YHR088W,586,0.5550823861404066
YHR089C,738,0.4132004633359647
YHR090C,309,0.3340039068194408
YHR091C,555,0.2965758551344137
YHR092C,425,0.24378496143202025
YHR093W,7,0.4036894036894037
YHR094C,533,0.2586751855044538
YHR095W,19,0.5122490911964597
YHR096C,664,0.27376020598912165
YHR097C,220,0.311033761033761
YHR098C,274,0.3992496145780817
YHR099W,856,0.3274898730506207
YHR100C,159,0.3137162319552257
YHR101C,114,0.34279015857963224
YHR102W,270,0.36830904979053125
YHR103W,64,0.38402464964964966
YHR104W,501,0.36671202140264014
YHR105W,90,0.3178066955844734
YHR106W,578,0.28463931059086767
YHR107C,318,0.35261676771110734
YHR108W,290,0.43253253253253254
YHR109W,53,0.45872287381721344
YHR110W,70,0.5134992134992135
YHR111W,457,0.3014436756231067
YHR112C,148,0.3051632713794876
YHR113W,219,0.27644996594768284
YHR114W,258,0.3672820106928634
YHR115C,312,0.3013462180128847
YHR116W,175,0.4337937937937938
YHR117W,170,0.3271860095389507
YHR118C,110,0.5161070161070161
YHR119W,682,0.38121112314660704
YHR120W,276,0.3174914044479262
YHR121W,191,0.35218464537836264
YHR122W,191,0.3178938100404069
YHR123W,172,0.3621179318853737
YHR124W,245,0.3943657943657944
YHR125W,1,0.5515515515515516
YHR126C,40,0.3904904904904905
YHR127W,60,0.46701701701701703
YHR128W,763,0.2688297734169294
YHR129C,748,0.2899865105747459
YHR130C,4,0.3636136136136136
YHR131C,57,0.46497374567550004
YHR131W-A,1,0.9039039039039038
YHR132C,188,0.2986497135433306
YHR132W-A,98,0.3437212722927009
YHR133C,67,0.31409020961259765
YHR134W,183,0.33576199149969643
YHR135C,496,0.327095240401692
YHR136C,122,0.3810942089630614
YHR137C-A,1,0.924924924924925
YHR137W,215,0.3364434201643504
YHR138C,210,0.34288574288574286
YHR139C,193,0.2860269596020891
YHR139C-A,1,0.5515515515515516
YHR140W,78,0.3638895305561972
YHR141C,470,0.6170873000660235
YHR142W,202,0.31413096264581414
YHR143W,125,0.3463223223223223
YHR143W-A,535,0.4758665207263338
YHR144C,443,0.2640202279028464
YHR145C,40,0.4453953953953954
YHR146W,153,0.3395029015944049
YHR147C,563,0.5016437396543969
YHR148W,836,0.536106680843523
YHR149C,119,0.30586048233107055
